left,right,timestamp,pregunta
2.33119,2.47324,1.642093064335E12,0
2.33798,2.437,1.642093064345E12,0
2.32784,2.43562,1.642093064356E12,0
2.33005,2.42729,1.642093064366E12,0
2.3253,2.43811,1.642093064376E12,0
2.32613,2.4373,1.642093064387E12,0
2.31374,2.4548,1.642093064397E12,0
2.31377,2.44235,1.642093064407E12,0
2.33783,2.45267,1.642093064417E12,0
2.33087,2.44063,1.642093064428E12,0
2.3297,2.4538,1.642093064438E12,0
2.32675,2.46199,1.642093064448E12,0
2.33392,2.46263,1.642093064458E12,0
2.33287,2.45551,1.642093064469E12,0
2.32596,2.45087,1.642093064479E12,0
2.32536,2.45557,1.642093064489E12,0
2.32889,2.46201,1.6420930645E12,0
2.34955,2.45094,1.64209306451E12,0
2.34663,2.4413,1.64209306452E12,0
2.36528,2.45049,1.64209306453E12,0
2.35855,2.45793,1.642093064541E12,0
2.36736,2.4671,1.642093064551E12,0
2.35347,2.47276,1.642093064561E12,0
2.38123,2.47343,1.642093064572E12,0
2.3712,2.46831,1.642093064582E12,0
2.37985,2.48067,1.642093064592E12,0
2.32217,2.47273,1.642093064602E12,0
2.32034,2.47462,1.642093064613E12,0
2.31685,2.46527,1.642093064623E12,0
2.30516,2.48193,1.642093064633E12,0
2.31686,2.50162,1.642093064643E12,0
2.31877,2.52454,1.642093064654E12,0
2.38579,2.53371,1.642093064664E12,0
2.38545,2.52731,1.642093064674E12,0
2.38756,2.51447,1.642093064684E12,0
2.36649,2.51465,1.642093064695E12,0
2.36942,2.52715,1.642093064705E12,0
2.3705,2.52577,1.642093064715E12,0
2.36522,2.53288,1.642093064725E12,0
2.37134,2.52654,1.642093064736E12,0
2.37688,2.56058,1.642093064771E12,0
2.35045,2.5685,1.642093064781E12,0
2.36037,2.57388,1.642093064792E12,0
2.40906,2.56107,1.642093064802E12,0
2.47253,2.56723,1.642093064812E12,0
2.49016,2.55452,1.642093064822E12,0
2.47659,2.54547,1.642093064833E12,0
2.48639,2.54182,1.642093064843E12,0
2.49309,2.5515,1.642093064853E12,0
2.49323,2.57001,1.642093064864E12,0
2.46704,2.5826,1.642093064874E12,0
2.47394,2.58653,1.642093064884E12,0
2.49698,2.60774,1.642093064894E12,0
2.51665,2.61043,1.642093064905E12,0
2.50183,2.62109,1.642093064915E12,0
2.51122,2.62869,1.642093064925E12,0
2.52737,2.62596,1.642093064935E12,0
2.5381,2.62352,1.642093064946E12,0
2.51323,2.62099,1.642093064956E12,0
2.47731,2.62573,1.642093064966E12,0
2.47176,2.6261,1.642093064976E12,0
2.47604,2.6295,1.642093064987E12,0
2.45198,2.62813,1.642093064997E12,0
2.4576,2.62213,1.642093065007E12,0
2.44344,2.61716,1.642093065017E12,0
2.51187,2.6171,1.642093065028E12,0
2.51758,2.61566,1.642093065038E12,0
2.52019,2.60077,1.642093065048E12,0
2.52362,2.60698,1.642093065058E12,0
2.51549,2.6106,1.642093065069E12,0
2.50491,2.62332,1.642093065079E12,0
2.49242,2.62817,1.64209306509E12,0
2.51152,2.62892,1.6420930651E12,0
2.5475,2.65005,1.64209306511E12,0
2.56088,2.65701,1.642093065121E12,0
2.55461,2.66344,1.642093065131E12,0
2.57082,2.63828,1.642093065141E12,0
2.56764,2.62732,1.642093065151E12,0
2.57565,2.62082,1.642093065162E12,0
2.50584,2.63475,1.642093065172E12,0
2.50479,2.6461,1.642093065182E12,0
2.48892,2.64549,1.642093065193E12,0
2.47699,2.6485,1.642093065203E12,0
2.47491,2.63589,1.642093065213E12,0
2.47589,2.63342,1.642093065223E12,0
2.52551,2.64302,1.642093065234E12,0
2.53413,2.64688,1.642093065244E12,0
2.54889,2.655,1.642093065254E12,0
2.54506,2.64294,1.642093065264E12,0
2.53804,2.64493,1.642093065275E12,0
2.53915,2.64186,1.642093065285E12,0
2.54865,2.6562,1.642093065295E12,0
2.53209,2.65439,1.642093065306E12,0
2.51422,2.6546,1.642093065316E12,0
2.52052,2.64821,1.642093065326E12,0
2.54999,2.65013,1.642093065336E12,0
2.55057,2.65459,1.642093065347E12,0
2.53107,2.63025,1.642093065357E12,0
2.52045,2.63716,1.642093065367E12,0
2.52606,2.62901,1.642093065377E12,0
2.46538,2.63074,1.642093065388E12,0
2.46088,2.62491,1.642093065398E12,0
2.45009,2.63002,1.642093065408E12,0
2.52484,2.6246,1.642093065418E12,0
2.50832,2.62589,1.642093065429E12,0
2.51541,2.62186,1.642093065439E12,0
2.52078,2.6263,1.642093065449E12,0
2.54749,2.61523,1.642093065459E12,0
2.54744,2.61278,1.64209306547E12,0
2.54631,2.63104,1.64209306548E12,0
2.52618,2.63478,1.64209306549E12,0
2.52597,2.63551,1.642093065501E12,0
2.45816,2.61626,1.642093065511E12,0
2.46683,2.61288,1.642093065521E12,0
2.4752,2.6214,1.642093065531E12,0
2.50323,2.63071,1.642093065542E12,0
2.50186,2.63538,1.642093065552E12,0
2.49086,2.62967,1.642093065562E12,0
2.45114,2.63617,1.642093065572E12,0
2.47476,2.64178,1.642093065582E12,0
2.48399,2.64621,1.642093065593E12,0
2.55028,2.64679,1.642093065603E12,0
2.54315,2.64304,1.642093065613E12,0
2.54135,2.64748,1.642093065623E12,0
2.55482,2.64359,1.642093065634E12,0
2.54404,2.65245,1.642093065644E12,0
2.54974,2.65987,1.642093065654E12,0
2.5251,2.66475,1.642093065664E12,0
2.53761,2.67038,1.642093065675E12,0
2.53008,2.66054,1.642093065685E12,0
2.54715,2.67862,1.642093065696E12,0
2.54619,2.68472,1.642093065706E12,0
2.56274,2.68681,1.642093065716E12,0
2.55447,2.67538,1.642093065726E12,0
2.54832,2.67015,1.642093065737E12,0
2.54291,2.67464,1.642093065747E12,0
2.55881,2.68922,1.642093065757E12,0
2.58368,2.69543,1.642093065768E12,0
2.59879,2.6945,1.642093065778E12,0
2.60686,2.68137,1.642093065788E12,0
2.59088,2.68504,1.642093065798E12,0
2.57953,2.69447,1.642093065809E12,0
2.56731,2.72229,1.642093065819E12,0
2.57964,2.72415,1.642093065829E12,0
2.61169,2.72374,1.642093065839E12,0
2.55511,2.71231,1.64209306585E12,0
2.57394,2.71048,1.64209306586E12,0
2.58002,2.70757,1.64209306587E12,0
2.58978,2.71074,1.64209306588E12,0
2.57399,2.72154,1.642093065891E12,0
2.56093,2.72749,1.642093065901E12,0
2.56979,2.72923,1.642093065911E12,0
2.597,2.73755,1.642093065921E12,0
2.59424,2.74727,1.642093065932E12,0
2.57552,2.75172,1.642093065942E12,0
2.60591,2.75876,1.642093065952E12,0
2.64143,2.75696,1.642093065962E12,0
2.69298,2.79201,1.642093065973E12,0
2.67325,2.8031,1.642093065983E12,0
2.61752,2.82744,1.642093065993E12,0
2.62581,2.81432,1.642093066003E12,0
2.61789,2.82851,1.642093066013E12,0
2.62259,2.80721,1.642093066024E12,0
2.63837,2.8026,1.642093066034E12,0
2.75046,2.81892,1.642093066044E12,0
2.74792,2.8349,1.642093066054E12,0
2.74533,2.83206,1.642093066065E12,0
2.66028,2.81842,1.642093066075E12,0
2.65634,2.81046,1.642093066085E12,0
2.6519,2.80763,1.642093066095E12,0
2.66783,2.81107,1.642093066106E12,0
2.66309,2.81548,1.642093066116E12,0
2.66301,2.81715,1.642093066126E12,0
2.66565,2.81656,1.642093066137E12,0
2.6523,2.81361,1.642093066147E12,0
2.64146,2.80971,1.642093066157E12,0
2.62096,2.80069,1.642093066167E12,0
2.63559,2.80356,1.642093066178E12,0
2.64861,2.78966,1.642093066188E12,0
2.64061,2.78072,1.642093066198E12,0
2.61252,2.74272,1.642093066209E12,0
2.60912,2.74011,1.642093066219E12,0
2.60687,2.75568,1.642093066229E12,0
2.60934,2.763,1.642093066239E12,0
2.63896,2.76878,1.64209306625E12,0
2.63742,2.76013,1.64209306626E12,0
2.63831,2.74817,1.64209306627E12,0
2.59537,2.73872,1.642093066281E12,0
2.64705,2.73814,1.642093066291E12,0
2.64505,2.74129,1.642093066301E12,0
2.65878,2.75433,1.642093066311E12,0
2.59633,2.74582,1.642093066322E12,0
2.60065,2.7449,1.642093066332E12,0
2.58485,2.75317,1.642093066342E12,0
2.58731,2.74348,1.642093066352E12,0
2.6031,2.76222,1.642093066363E12,0
2.60208,2.7654,1.642093066373E12,0
0.0,2.76683,1.642093066383E12,0
2.47276,2.7532,1.642093066394E12,0
2.50153,2.7373,1.642093066404E12,0
0.0,2.74159,1.642093066414E12,0
2.54866,2.72737,1.642093066424E12,0
2.51843,2.74057,1.642093066435E12,0
2.61496,2.73515,1.642093066445E12,0
2.60629,2.75262,1.642093066455E12,0
2.58977,2.75127,1.642093066465E12,0
2.56903,2.75612,1.642093066475E12,0
2.55185,2.79613,1.642093066486E12,0
2.55838,2.78328,1.642093066496E12,0
2.60454,2.75685,1.642093066506E12,0
2.60724,2.73285,1.642093066516E12,0
2.6096,2.73103,1.642093066527E12,0
2.57526,2.76166,1.642093066537E12,0
2.60056,2.74536,1.642093066547E12,0
2.62009,2.73932,1.642093066558E12,0
2.64543,2.71909,1.642093066568E12,0
2.63765,2.72603,1.642093066578E12,0
2.61884,2.72949,1.642093066588E12,0
2.57767,2.72411,1.642093066599E12,0
2.56076,2.74815,1.642093066609E12,0
2.5638,2.74757,1.642093066619E12,0
2.57016,2.74165,1.642093066629E12,0
2.57889,2.70784,1.642093066639E12,0
2.58481,2.70343,1.64209306665E12,0
2.58183,2.702,1.64209306666E12,0
2.58345,2.66412,1.64209306667E12,0
2.56406,2.67088,1.64209306668E12,0
2.57689,2.68411,1.642093066691E12,0
2.58304,2.71419,1.642093066701E12,0
2.59268,2.72536,1.642093066711E12,0
0.0,2.71527,1.642093066721E12,0
2.48618,2.737,1.642093066732E12,0
2.48039,2.7253,1.642093066742E12,0
2.62364,2.72514,1.642093066752E12,0
2.60339,2.70491,1.642093066762E12,0
2.59221,2.68648,1.642093066772E12,0
2.50522,2.6721,1.642093066783E12,0
2.47409,2.60373,1.642093066793E12,0
2.48927,2.64565,1.642093066803E12,0
2.47453,2.64532,1.642093066813E12,0
2.50558,2.66457,1.642093066823E12,0
2.49059,2.6834,1.642093066834E12,0
2.51149,2.68703,1.642093066844E12,0
2.50346,2.67934,1.642093066854E12,0
2.49745,2.67682,1.642093066864E12,0
2.48866,2.66362,1.642093066875E12,0
2.44185,2.69113,1.642093066885E12,0
2.45764,2.67557,1.642093066895E12,0
2.42322,2.66273,1.642093066905E12,0
2.42041,2.64841,1.642093066915E12,0
2.42268,2.67371,1.642093066926E12,0
2.43919,2.6685,1.642093066936E12,0
2.48073,2.67393,1.642093066946E12,0
2.48962,2.6515,1.642093066956E12,0
2.51241,2.6633,1.642093066966E12,0
2.4906,2.66631,1.642093066976E12,0
2.48038,2.67096,1.642093066987E12,0
2.47719,2.66832,1.642093066997E12,0
2.50244,2.65942,1.642093067007E12,0
2.49638,2.66273,1.642093067018E12,0
2.47092,2.66678,1.642093067028E12,0
2.45694,2.69676,1.642093067038E12,0
2.45164,2.70198,1.642093067048E12,0
2.47827,2.72165,1.642093067059E12,0
2.46471,2.69675,1.642093067069E12,0
2.48192,2.69937,1.642093067079E12,0
2.45741,2.69417,1.642093067089E12,0
2.45975,2.70982,1.6420930671E12,0
2.44398,2.7085,1.64209306711E12,0
2.47986,2.71344,1.64209306712E12,0
2.46368,2.70578,1.64209306713E12,0
2.47597,2.68788,1.64209306714E12,0
2.49889,2.67538,1.642093067151E12,0
2.55121,2.68288,1.642093067161E12,0
2.55859,2.71414,1.642093067171E12,0
2.54582,2.72595,1.642093067181E12,0
2.53758,2.72375,1.642093067191E12,0
2.53488,2.71994,1.642093067202E12,0
2.52711,2.72731,1.642093067212E12,0
2.49898,2.74455,1.642093067222E12,0
2.51482,2.75381,1.642093067232E12,0
2.50848,2.7585,1.642093067242E12,0
2.5248,2.74237,1.642093067253E12,0
2.52034,2.73207,1.642093067263E12,0
2.53642,2.71399,1.642093067273E12,0
2.52892,2.71846,1.642093067283E12,0
2.53941,2.71983,1.642093067294E12,0
2.52344,2.73396,1.642093067304E12,0
2.53259,2.75009,1.642093067314E12,0
2.53818,2.72778,1.642093067324E12,0
2.54344,2.73888,1.642093067334E12,0
2.55254,2.75298,1.642093067345E12,0
2.52969,2.77386,1.642093067355E12,0
2.52483,2.78023,1.642093067365E12,0
2.52892,2.75142,1.642093067375E12,0
2.53879,2.75999,1.642093067386E12,0
2.58304,2.77916,1.642093067396E12,0
2.62186,2.83589,1.642093067406E12,0
2.53876,2.79897,1.642093067416E12,0
0.0,2.7914,1.642093067426E12,0
2.40063,2.77031,1.642093067437E12,0
2.61615,2.76581,1.642093067447E12,0
0.0,2.77357,1.642093067457E12,0
2.59695,2.78569,1.642093067471E12,0
2.45154,2.79633,1.642093067481E12,0
0.0,2.78809,1.642093067492E12,0
2.46201,2.77425,1.642093067502E12,0
2.42349,2.76456,1.642093067512E12,0
0.0,2.7608,1.642093067522E12,0
2.41742,2.75613,1.642093067532E12,0
2.55641,2.77615,1.642093067542E12,0
0.0,2.79605,1.642093067553E12,0
2.57896,2.81668,1.642093067563E12,0
2.60078,2.79713,1.642093067573E12,0
0.0,2.79088,1.642093067583E12,0
2.58244,2.77728,1.642093067594E12,0
2.60806,2.74254,1.642093067604E12,0
0.0,2.75258,1.642093067614E12,0
2.58871,2.75577,1.642093067624E12,0
2.58127,2.79265,1.642093067634E12,0
0.0,2.78596,1.642093067645E12,0
2.61305,2.79718,1.642093067655E12,0
2.6004,2.80469,1.642093067665E12,0
0.0,2.79425,1.642093067675E12,0
2.56261,2.77214,1.642093067685E12,0
2.51877,2.75348,1.642093067696E12,0
0.0,2.75887,1.642093067706E12,0
2.53542,2.75966,1.642093067716E12,0
2.54524,2.78087,1.642093067726E12,0
0.0,2.77217,1.642093067736E12,0
2.53716,2.78387,1.642093067746E12,0
2.6039,2.76462,1.642093067757E12,0
0.0,2.78157,1.642093067767E12,0
2.59114,2.77528,1.642093067777E12,0
2.54013,2.76828,1.642093067787E12,0
0.0,2.75105,1.642093067797E12,0
2.56424,2.76283,1.642093067808E12,0
2.59225,2.76875,1.642093067818E12,0
0.0,2.77628,1.642093067828E12,0
2.6066,2.76466,1.642093067838E12,0
2.56891,2.76045,1.642093067848E12,0
0.0,2.77647,1.642093067859E12,0
2.53319,2.79303,1.642093067869E12,0
2.54353,2.80438,1.642093067879E12,0
2.61345,2.77112,1.642093067889E12,0
2.60385,2.757,1.642093067899E12,0
2.60869,2.76454,1.642093067909E12,0
0.0,2.78229,1.64209306792E12,0
2.52966,2.82208,1.64209306793E12,0
2.54759,2.82013,1.64209306794E12,0
2.62404,2.80553,1.64209306795E12,0
2.64972,2.77544,1.64209306796E12,0
2.65015,2.80057,1.642093067971E12,0
2.62448,2.81888,1.642093067981E12,0
2.6006,2.8148,1.642093067991E12,0
2.58261,2.8074,1.642093068001E12,0
2.61502,2.82463,1.642093068011E12,0
2.63669,2.83838,1.642093068022E12,0
2.6275,2.84669,1.642093068032E12,0
2.63704,2.83745,1.642093068042E12,0
2.619,2.84369,1.642093068052E12,0
2.64516,2.85439,1.642093068063E12,0
2.63977,2.86194,1.642093068073E12,0
2.66519,2.85851,1.642093068083E12,0
2.66377,2.85196,1.642093068093E12,0
2.70129,2.85023,1.642093068104E12,0
2.69974,2.84995,1.642093068114E12,0
2.72476,2.86975,1.642093068124E12,0
2.70323,2.87111,1.642093068134E12,0
2.69246,2.8764,1.642093068144E12,0
2.67284,2.84865,1.642093068155E12,0
2.67404,2.85561,1.642093068165E12,0
2.7012,2.84311,1.642093068175E12,0
2.72993,2.87035,1.642093068185E12,0
2.69034,2.86446,1.642093068195E12,0
2.68208,2.86287,1.642093068206E12,0
2.63947,2.85527,1.642093068216E12,0
2.64871,2.85616,1.642093068226E12,0
2.6582,2.86018,1.642093068236E12,0
2.70091,2.85088,1.642093068246E12,0
2.68675,2.85124,1.642093068256E12,0
2.68242,2.85402,1.642093068267E12,0
2.6414,2.84842,1.642093068277E12,0
2.63181,2.84901,1.642093068287E12,0
2.60648,2.85927,1.642093068297E12,0
2.58356,2.86833,1.642093068307E12,0
2.59682,2.88051,1.642093068318E12,0
2.62453,2.87637,1.642093068328E12,0
2.63939,2.87672,1.642093068338E12,0
2.69179,2.86873,1.642093068348E12,0
2.64592,2.8593,1.642093068358E12,0
2.63252,2.8512,1.642093068368E12,0
2.62621,2.84203,1.642093068379E12,0
2.63417,2.8331,1.642093068389E12,0
2.64363,2.83392,1.642093068399E12,0
2.61946,2.81909,1.642093068409E12,0
2.61275,2.82465,1.642093068419E12,0
2.59178,2.81087,1.64209306843E12,0
2.40553,2.80907,1.64209306844E12,0
2.40012,2.80836,1.64209306845E12,0
2.44798,2.81653,1.64209306846E12,0
2.62234,2.81921,1.642093068471E12,0
2.62175,2.81387,1.642093068481E12,0
2.60323,2.78407,1.642093068491E12,0
0.0,2.78503,1.642093068501E12,0
2.48869,2.79005,1.642093068512E12,0
2.4865,2.80217,1.642093068522E12,0
0.0,2.7959,1.642093068532E12,0
2.50641,2.78004,1.642093068542E12,0
2.54048,2.76649,1.642093068552E12,0
0.0,2.76959,1.642093068563E12,0
2.5307,2.76764,1.642093068573E12,0
2.53641,2.76535,1.642093068583E12,0
0.0,2.7818,1.642093068593E12,0
2.53659,2.79614,1.642093068603E12,0
2.53757,2.79407,1.642093068613E12,0
0.0,2.78345,1.642093068624E12,0
2.58354,2.77139,1.642093068634E12,0
2.55101,2.78946,1.642093068644E12,0
0.0,2.77878,1.642093068654E12,0
2.51768,2.7861,1.642093068665E12,0
2.51625,2.78377,1.642093068675E12,0
0.0,2.77589,1.642093068685E12,0
2.50824,2.76953,1.642093068695E12,0
2.54437,2.75496,1.642093068705E12,0
0.0,2.77049,1.642093068715E12,0
2.57018,2.77681,1.642093068725E12,0
2.49849,2.78221,1.642093068736E12,0
0.0,2.77203,1.642093068746E12,0
2.46768,2.77122,1.642093068756E12,0
2.5013,2.77292,1.642093068766E12,0
0.0,2.79697,1.642093068776E12,0
2.53313,2.79828,1.642093068787E12,0
2.59885,2.80116,1.642093068797E12,0
0.0,2.79967,1.642093068807E12,0
2.5782,2.79111,1.642093068817E12,0
2.54788,2.79005,1.642093068827E12,0
0.0,2.78833,1.642093068837E12,0
2.58032,2.81427,1.642093068848E12,0
2.62102,2.81581,1.642093068858E12,0
0.0,2.83455,1.642093068868E12,0
2.56711,2.83212,1.642093068878E12,0
2.56546,2.83917,1.642093068888E12,0
0.0,2.83777,1.642093068898E12,0
2.57706,2.83116,1.642093068909E12,0
2.56866,2.81343,1.642093068919E12,0
0.0,2.80655,1.642093068929E12,0
2.58484,2.80322,1.642093068939E12,0
2.58475,2.81389,1.642093068949E12,0
0.0,2.8166,1.64209306896E12,0
2.60814,2.83376,1.64209306897E12,0
2.62483,2.85103,1.64209306898E12,0
2.70473,2.83733,1.64209306899E12,0
2.71901,2.82668,1.642093069E12,0
2.70685,2.83746,1.642093069011E12,0
2.7092,2.84233,1.642093069021E12,0
2.69493,2.85063,1.642093069031E12,0
2.68153,2.84555,1.642093069041E12,0
2.67172,2.84871,1.642093069051E12,0
2.69395,2.85582,1.642093069065E12,0
2.71407,2.85478,1.642093069075E12,0
2.5873,2.86276,1.642093069085E12,0
2.57013,2.85095,1.642093069096E12,0
2.5806,2.8531,1.642093069106E12,0
2.71924,2.86485,1.642093069116E12,0
2.72337,2.87846,1.642093069126E12,0
2.68178,2.89201,1.642093069136E12,0
2.6925,2.87874,1.642093069147E12,0
2.66734,2.8721,1.642093069157E12,0
2.7119,2.8571,1.642093069167E12,0
2.69357,2.87123,1.642093069177E12,0
2.73558,2.87572,1.642093069187E12,0
2.72168,2.86926,1.642093069197E12,0
2.76741,2.85721,1.642093069208E12,0
2.74779,2.86324,1.642093069218E12,0
2.74173,2.87555,1.642093069228E12,0
0.0,2.87268,1.642093069238E12,0
2.64732,2.86366,1.642093069249E12,0
2.687,2.86961,1.642093069259E12,0
2.61876,2.88072,1.642093069269E12,0
2.60036,2.8764,1.642093069279E12,0
2.60495,2.86566,1.642093069289E12,0
2.71669,2.86261,1.642093069299E12,0
2.71822,2.86909,1.64209306931E12,0
2.70937,2.87976,1.64209306932E12,0
2.69469,2.89026,1.64209306933E12,0
2.69009,2.91528,1.64209306934E12,0
2.69,2.92044,1.64209306935E12,0
2.66586,2.9115,1.64209306936E12,0
2.67105,2.88399,1.642093069371E12,0
2.666,2.8844,1.642093069381E12,0
2.7403,2.88802,1.642093069391E12,0
2.74037,2.88774,1.642093069401E12,0
2.7648,2.8967,1.642093069411E12,0
2.76611,2.90451,1.642093069421E12,0
2.78633,2.91861,1.642093069432E12,0
2.7626,2.91829,1.642093069442E12,0
2.8557,2.91898,1.642093069452E12,0
2.86395,2.93234,1.642093069462E12,0
2.88368,2.9384,1.642093069472E12,0
2.72528,2.94893,1.642093069483E12,0
2.71071,2.94896,1.642093069493E12,0
2.70853,2.94989,1.642093069503E12,0
2.76694,2.94659,1.642093069513E12,0
2.76785,2.94426,1.642093069523E12,0
2.76952,2.96341,1.642093069533E12,0
2.77138,2.96986,1.642093069544E12,0
2.78955,2.97894,1.642093069554E12,0
2.78877,2.979,1.642093069564E12,0
2.7912,2.98543,1.642093069575E12,0
2.79344,2.98921,1.642093069585E12,0
2.80959,2.99762,1.642093069595E12,0
2.91045,2.99275,1.642093069606E12,0
2.94014,3.00627,1.642093069616E12,0
2.94644,2.98854,1.642093069626E12,0
2.86902,2.99362,1.642093069636E12,0
2.85788,2.99925,1.642093069646E12,0
2.85075,3.01003,1.642093069657E12,0
2.89043,3.01837,1.642093069667E12,0
2.886,3.01561,1.642093069677E12,0
2.89948,3.0119,1.642093069688E12,0
2.88689,3.00203,1.642093069698E12,0
2.8802,3.01947,1.642093069708E12,0
2.86824,3.02527,1.642093069718E12,0
2.83148,3.03864,1.642093069728E12,0
2.84532,3.02698,1.642093069738E12,0
2.85414,3.01952,1.642093069749E12,0
2.86423,3.02861,1.642093069759E12,0
2.86777,3.03331,1.642093069769E12,0
2.85922,3.03569,1.642093069779E12,0
2.85123,3.03221,1.64209306979E12,0
2.85027,3.04816,1.6420930698E12,0
2.86981,3.0517,1.64209306981E12,0
0.0,3.07599,1.64209306982E12,0
2.79654,3.07475,1.64209306983E12,0
2.7579,3.08229,1.642093069841E12,0
2.66818,3.08148,1.642093069851E12,0
2.68642,3.08574,1.642093069861E12,0
2.70798,3.03134,1.642093069871E12,0
2.89313,3.03645,1.642093069881E12,0
2.88777,3.03908,1.642093069892E12,0
2.88887,3.08876,1.642093069902E12,0
2.89612,3.09265,1.642093069912E12,0
2.89925,3.09233,1.642093069922E12,0
2.90105,3.10431,1.642093069932E12,0
0.0,3.09564,1.642093069943E12,0
2.82579,3.10059,1.642093069953E12,0
2.81978,3.10321,1.642093069963E12,0
2.74953,3.11343,1.642093069973E12,0
2.74527,3.11568,1.642093069983E12,0
2.74022,3.10544,1.642093069993E12,0
2.87099,3.10571,1.642093070004E12,0
2.84503,3.09708,1.642093070014E12,0
2.84332,3.09863,1.642093070024E12,0
0.0,3.09721,1.642093070034E12,0
2.81104,3.10103,1.642093070044E12,0
2.81354,3.09654,1.642093070054E12,0
2.74344,3.09026,1.642093070064E12,0
2.73047,3.09143,1.642093070075E12,0
2.72676,3.09291,1.642093070085E12,0
2.65604,3.0955,1.642093070095E12,0
2.63979,3.09517,1.642093070105E12,0
2.62204,3.08447,1.642093070115E12,0
2.68005,3.02295,1.642093070125E12,0
2.68114,3.01752,1.642093070136E12,0
2.68687,3.00684,1.642093070146E12,0
2.83333,3.0484,1.642093070156E12,0
2.83849,3.04213,1.642093070166E12,0
2.83733,3.0656,1.642093070176E12,0
2.87102,3.06206,1.642093070187E12,0
2.86627,3.05609,1.642093070197E12,0
2.8723,3.06793,1.642093070207E12,0
2.85214,3.06348,1.642093070217E12,0
2.86395,3.05975,1.642093070227E12,0
2.86696,3.06032,1.642093070237E12,0
0.0,3.06969,1.642093070248E12,0
2.8364,3.07317,1.642093070258E12,0
2.83688,3.09273,1.642093070268E12,0
2.94264,3.08887,1.642093070278E12,0
2.93126,3.09865,1.642093070288E12,0
2.92529,3.07057,1.642093070299E12,0
0.0,3.0742,1.642093070309E12,0
2.825,3.06955,1.642093070319E12,0
2.82687,3.08321,1.642093070329E12,0
2.74667,3.09886,1.642093070339E12,0
2.74316,3.11081,1.64209307035E12,0
2.7475,3.12048,1.64209307036E12,0
0.0,3.10167,1.64209307037E12,0
2.79016,3.0894,1.64209307038E12,0
2.78217,3.10527,1.64209307039E12,0
2.91872,3.11092,1.642093070401E12,0
2.94069,3.11998,1.642093070411E12,0
2.92317,3.12596,1.642093070421E12,0
3.13335,3.13776,1.642093070431E12,0
3.11894,3.12865,1.642093070441E12,0
3.13168,3.14336,1.642093070452E12,0
2.89621,3.11978,1.642093070462E12,0
2.89383,3.12579,1.642093070472E12,0
2.90724,3.04976,1.642093070482E12,0
3.06213,3.06856,1.642093070492E12,0
3.08214,3.06134,1.642093070502E12,0
3.0826,3.0416,1.642093070513E12,0
2.7787,3.02956,1.642093070523E12,0
2.77621,3.02356,1.642093070533E12,0
2.78899,3.07025,1.642093070543E12,0
2.98343,3.08696,1.642093070553E12,0
2.98486,3.09293,1.642093070564E12,0
2.97723,3.08986,1.642093070574E12,0
0.0,3.08423,1.642093070584E12,0
