left,right,timestamp,pregunta
0.0,2.98808,1641946874342,0
2.76364,3.00909,1641946874357,0
2.79211,3.01561,1641946874373,0
2.8528,3.00513,1641946874388,0
2.87848,3.01024,1641946874403,0
2.89326,2.96228,1641946874418,0
2.88875,2.97852,1641946874433,0
2.87386,2.98538,1641946874449,0
2.87643,2.9846,1641946874464,0
2.88129,2.9772,1641946874479,0
2.89999,2.97043,1641946874494,0
2.90109,2.97147,1641946874509,0
2.91057,2.97462,1641946874525,0
2.91801,2.98387,1641946874540,0
2.91852,2.98569,1641946874555,0
2.90771,2.99266,1641946874570,0
2.9035,2.99266,1641946874585,0
2.89955,0.0,1641946874600,0
2.90395,2.98064,1641946874616,0
2.90617,2.97588,1641946874631,0
2.91049,0.0,1641946874646,0
2.89206,2.97618,1641946874661,0
2.89525,2.98349,1641946874676,0
2.89494,0.0,1641946874692,0
2.90305,2.97531,1641946874707,0
2.9062,2.98438,1641946874722,0
2.90312,3.00418,1641946874737,0
2.90755,2.99152,1641946874753,0
2.89896,2.9825,1641946874768,0
2.89967,2.97104,1641946874783,0
2.89676,2.98508,1641946874798,0
2.9176,3.01453,1641946874814,0
2.90662,3.07155,1641946874829,0
2.90298,3.04477,1641946874844,0
2.88139,3.00795,1641946874859,0
2.88322,2.98569,1641946874874,0
2.89191,3.03143,1641946874890,0
2.90836,3.04306,1641946874905,0
2.90613,3.02374,1641946874920,0
2.91498,3.02579,1641946874935,0
2.91188,3.03075,1641946874951,0
2.91386,3.03282,1641946874966,0
2.89725,3.03644,1641946874981,0
2.89604,3.03217,1641946874996,0
2.89325,3.05022,1641946875011,0
2.89566,3.04619,1641946875027,0
2.90742,3.03552,1641946875042,0
2.91385,3.02954,1641946875057,0
2.92296,3.0491,1641946875072,0
2.90889,3.06073,1641946875087,0
2.9158,3.07529,1641946875102,0
2.92448,3.06927,1641946875118,0
2.9462,3.07251,1641946875133,0
2.9467,3.07788,1641946875148,0
2.95598,3.06351,1641946875163,0
2.96951,3.08125,1641946875179,0
2.97533,3.08401,1641946875194,0
2.98094,3.10536,1641946875209,0
2.98312,3.11185,1641946875224,0
2.98996,3.10861,1641946875239,0
2.99522,3.10391,1641946875255,0
3.0065,3.13925,1641946875270,0
3.01236,3.15393,1641946875285,0
3.03407,3.15471,1641946875300,0
3.03307,3.13522,1641946875316,0
3.03168,3.12949,1641946875331,0
3.03616,3.13133,1641946875347,0
3.05307,3.15233,1641946875362,0
3.06697,3.15509,1641946875377,0
3.08894,3.16629,1641946875392,0
3.0959,3.16772,1641946875408,0
3.09456,3.17014,1641946875423,0
3.0768,3.15961,1641946875438,0
3.08992,3.1664,1641946875453,0
3.09827,3.17668,1641946875469,0
3.09933,3.19153,1641946875484,0
3.09987,3.19728,1641946875499,0
3.10501,3.19734,1641946875514,0
3.1107,3.19751,1641946875530,0
3.12712,3.20966,1641946875545,0
3.13295,3.20897,1641946875560,0
3.16814,3.21764,1641946875575,0
3.16858,3.21066,1641946875591,0
3.17361,3.20706,1641946875606,0
3.17717,3.22537,1641946875621,0
3.17892,3.23097,1641946875637,0
3.18056,3.22426,1641946875652,0
3.15988,3.2139,1641946875667,0
3.16367,3.23038,1641946875683,0
3.16658,3.24287,1641946875698,0
3.16711,3.2426,1641946875713,0
3.17104,3.2274,1641946875728,0
3.17087,3.22879,1641946875744,0
3.17737,3.23634,1641946875759,0
3.18346,3.24368,1641946875774,0
3.18124,3.23994,1641946875789,0
3.17027,3.2338,1641946875804,0
3.15907,3.23648,1641946875819,0
3.15099,3.23148,1641946875835,0
3.14911,3.21944,1641946875850,0
3.15218,3.19994,1641946875865,0
3.15985,3.18625,1641946875880,0
3.16394,0.0,1641946875895,0
3.15225,3.12392,1641946875911,0
3.14499,3.11285,1641946875926,0
3.13559,3.17207,1641946875941,0
3.12729,3.14745,1641946875956,0
3.12534,3.14331,1641946875972,0
3.13029,3.13524,1641946875987,0
3.13097,3.13974,1641946876002,0
3.12581,3.13315,1641946876017,0
3.11765,3.13155,1641946876032,0
3.1062,3.12982,1641946876048,0
3.10674,3.1315,1641946876063,0
3.1032,3.12769,1641946876078,0
3.09763,3.11911,1641946876093,0
3.0936,3.10498,1641946876108,0
3.10033,3.10504,1641946876124,0
3.10135,3.09453,1641946876139,0
3.10245,3.09961,1641946876154,0
3.09518,3.09584,1641946876169,0
3.08286,3.10155,1641946876189,0
3.07555,3.08626,1641946876204,0
3.08063,3.09265,1641946876219,0
3.08534,3.08438,1641946876235,0
3.08627,3.08229,1641946876250,0
3.08536,3.0778,1641946876266,0
3.08067,3.0807,1641946876281,0
3.08221,3.09218,1641946876296,0
3.09175,3.10089,1641946876311,0
3.09537,3.10609,1641946876327,0
3.09308,3.09885,1641946876342,0
3.08119,3.10164,1641946876357,0
3.0804,3.09573,1641946876372,0
3.08232,3.10365,1641946876387,0
3.07957,3.10826,1641946876402,0
3.07816,3.12198,1641946876418,0
3.07948,3.11514,1641946876433,0
3.08215,3.08017,1641946876448,0
3.07999,3.08667,1641946876463,0
3.08168,3.08334,1641946876479,0
3.08751,3.09552,1641946876494,0
3.09378,3.08803,1641946876509,0
3.09018,3.09694,1641946876524,0
3.08791,3.10063,1641946876540,0
3.08653,3.09535,1641946876555,0
3.09335,3.09586,1641946876570,0
3.10249,3.09398,1641946876585,0
3.09532,3.09613,1641946876600,0
3.08958,3.08882,1641946876615,0
3.0817,3.07204,1641946876631,0
3.08876,3.07613,1641946876646,0
3.08821,3.07268,1641946876661,0
3.07959,3.09862,1641946876676,0
3.07259,3.08887,1641946876691,0
3.07628,3.09142,1641946876707,0
3.08626,3.09283,1641946876722,0
3.08894,3.09984,1641946876737,0
3.08336,3.10167,1641946876752,0
3.07965,3.09586,1641946876767,0
3.07906,3.09473,1641946876782,0
3.08109,3.09534,1641946876798,0
3.07063,3.08044,1641946876813,0
3.06274,3.07535,1641946876828,0
3.05571,3.06372,1641946876843,0
3.05408,3.05614,1641946876859,0
3.0527,3.06125,1641946876874,0
3.05702,3.0668,1641946876889,0
3.06235,3.08568,1641946876904,0
3.05098,3.0705,1641946876920,0
3.05174,3.06209,1641946876935,0
3.06882,3.05241,1641946876950,0
3.06671,3.05035,1641946876965,0
3.06485,3.05074,1641946876980,0
3.0434,3.05685,1641946876996,0
3.04298,3.0464,1641946877011,0
3.0401,3.04901,1641946877026,0
3.05464,3.07796,1641946877041,0
3.05589,3.08218,1641946877056,0
3.05002,3.07774,1641946877072,0
3.03632,3.05145,1641946877087,0
3.04063,3.04808,1641946877102,0
3.04172,3.0519,1641946877117,0
3.04073,3.06403,1641946877132,0
3.03699,3.07022,1641946877148,0
3.04099,3.06239,1641946877163,0
3.0468,3.05826,1641946877178,0
3.03624,3.05196,1641946877193,0
3.03217,3.05547,1641946877208,0
3.02249,3.08392,1641946877223,0
3.0166,3.07254,1641946877239,0
3.01414,3.06271,1641946877254,0
3.01851,3.02542,1641946877269,0
3.02484,3.02969,1641946877284,0
3.03023,3.0387,1641946877299,0
3.02367,3.04964,1641946877314,0
3.02295,3.0407,1641946877330,0
3.01865,3.03822,1641946877345,0
3.00414,3.02779,1641946877360,0
3.00667,3.03885,1641946877375,0
3.00488,3.03336,1641946877390,0
3.02704,3.02663,1641946877405,0
3.0282,3.03366,1641946877420,0
3.02557,3.03076,1641946877436,0
3.00815,3.04507,1641946877451,0
3.00101,3.04544,1641946877466,0
3.00684,3.04564,1641946877481,0
3.04697,3.04042,1641946877496,0
3.04559,3.03989,1641946877512,0
3.0466,3.04262,1641946877527,0
3.00119,3.04207,1641946877542,0
3.00055,3.03284,1641946877557,0
2.99532,3.02097,1641946877573,0
3.00053,3.05013,1641946877588,0
3.00301,3.06342,1641946877603,0
3.00664,3.06601,1641946877619,0
2.99872,3.05232,1641946877634,0
3.01042,3.04118,1641946877649,0
3.01176,3.03894,1641946877664,0
3.01883,3049,1641946877680,0
3.00078,3.04083,1641946877695,0
3.00558,3.04802,1641946877710,0
3.00691,3.02647,1641946877725,0
3.00955,3.03122,1641946877740,0
3.00366,3.01959,1641946877756,0
2.99355,3.03366,1641946877771,0
2.99239,3.01942,1641946877786,0
2.99196,3.02492,1641946877801,0
3.00806,3.03941,1641946877816,0
3.00662,3.05017,1641946877831,0
3.00354,3.05656,1641946877847,0
2.99608,3.05093,1641946877862,0
3.00974,3.05304,1641946877877,0
3.00688,3.05324,1641946877892,0
3.00569,3.03334,1641946877907,0
2.99706,3.03004,1641946877922,0
3.00081,3.02917,1641946877938,0
3.00111,3.05556,1641946877953,0
3.00389,3.06537,1641946877968,0
3.00157,3.06079,1641946877983,0
2.99091,3.03783,1641946877999,0
2.98315,3.02222,1641946878014,0
2.98276,3.03671,1641946878029,0
2.99077,3039,1641946878044,0
2.99881,3.04707,1641946878059,0
3.0083,3.03821,1641946878075,0
3.01314,3.05602,1641946878090,0
3.01811,3.05573,1641946878105,0
3.01698,3.05261,1641946878120,0
3.01549,3.04109,1641946878135,0
3.01169,3.03734,1641946878151,0
3.01654,3.03748,1641946878166,0
3.02165,3.04996,1641946878181,0
3.02528,3.06169,1641946878196,0
3.0264,3.06587,1641946878211,0
3.01801,3.05998,1641946878227,0
3.02779,3.0643,1641946878242,0
3.0311,3.08191,1641946878257,0
3.03596,3.05389,1641946878272,0
3.02837,3.06104,1641946878287,0
3.02475,3.05356,1641946878302,0
3.02692,3.07588,1641946878320,0
3.0397,3.0721,1641946878336,0
3.04156,3.07181,1641946878351,0
3.04456,3.09145,1641946878366,0
3.04805,3.09276,1641946878381,0
3.05096,3.10233,1641946878396,0
3.06396,3.06454,1641946878411,0
3.05435,3.07999,1641946878427,0
3.05449,3.07805,1641946878442,0
3.04941,3.05374,1641946878457,0
3.07999,3.09938,1641946878472,0
3.08076,3.13167,1641946878487,0
3.08434,3.12532,1641946878502,0
3.07451,3.1026,1641946878517,0
3.07037,3.11191,1641946878533,0
3.06877,0.0,1641946878548,0
3.0556,3.10887,1641946878563,0
3.05338,3.10121,1641946878578,0
3.08127,3.11093,1641946878593,0
3.08998,3.11034,1641946878608,0
3.08899,3.11415,1641946878624,0
3.06581,0.0,1641946878639,0
3.0511,3.09935,1641946878654,0
3.05222,3.09634,1641946878669,0
3.04901,0.0,1641946878684,0
3.07242,3.08791,1641946878699,0
3.06676,3.07704,1641946878714,0
3.08093,3.10948,1641946878730,0
3.05504,3.09897,1641946878745,0
3.05559,3.08333,1641946878760,0
3.02777,3.08586,1641946878775,0
3.03477,3.09515,1641946878790,0
3.03525,3.10818,1641946878806,0
3.05145,3.11597,1641946878821,0
3.04004,3.11226,1641946878836,0
3.03635,3.10799,1641946878851,0
3.01733,3.09111,1641946878866,0
3.02524,3.08534,1641946878882,0
3.02856,3.07283,1641946878897,0
3.03827,3.0864,1641946878912,0
3.02455,3.07214,1641946878927,0
3.02066,3.07524,1641946878943,0
3.0123,3.05386,1641946878958,0
3.01083,3.04843,1641946878973,0
3.0128,3.0287,1641946878988,0
3.0218,3.04509,1641946879003,0
3.02588,3.03337,1641946879018,0
3.02716,3.0401,1641946879033,0
3.02667,3.0195,1641946879049,0
3.02643,3.03191,1641946879064,0
3.02516,3.02869,1641946879079,0
3.0246,3.01265,1641946879094,0
3.02486,3.0139,1641946879109,0
3.02704,3.02165,1641946879124,0
3.03746,3.03561,1641946879140,0
3.04567,3.03343,1641946879155,0
3.04518,3.03809,1641946879170,0
3.03796,3.04037,1641946879185,0
3.03969,3.05493,1641946879200,0
3.04051,3.04715,1641946879215,0
3.03961,3.04868,1641946879230,0
3.02991,3.03893,1641946879246,0
3.03123,3.04309,1641946879261,0
3.04428,3.04767,1641946879276,0
3.05022,3.05721,1641946879291,0
3.04666,3.05954,1641946879306,0
3.04268,3.04054,1641946879321,0
3.04784,3.0616,1641946879336,0
3.05136,3.06548,1641946879351,0
3.04512,3.07669,1641946879367,0
3.03656,3.03638,1641946879382,0
3.03835,3.02364,1641946879397,0
3.04071,3.0247,1641946879412,0
3.04916,3.02748,1641946879427,0
3.05264,3.02795,1641946879442,0
3.05112,3.0453,1641946879457,0
3.05341,3.03935,1641946879473,0
3.05258,3.03741,1641946879488,0
3.05745,3.02179,1641946879503,0
3.06598,3.04465,1641946879518,0
3.05829,3.04808,1641946879533,0
3.05994,3.04808,1641946879548,0
3.05078,3.03584,1641946879563,0
3.0528,3.0401,1641946879579,0
3.04863,3.02988,1641946879594,0
3.0416,3.02019,1641946879609,0
3.04565,3.00363,1641946879624,0
3.04697,3.02278,1641946879639,0
3.06311,3.02937,1641946879654,0
3.06078,3.0472,1641946879669,0
3.06192,3.0472,1641946879685,0
3.05101,3.03662,1641946879700,0
3.04988,3.04172,1641946879715,0
3.04678,3.0354,1641946879730,0
3.04469,3.06029,1641946879745,0
3.04857,3.06371,1641946879760,0
3.05141,3.06943,1641946879776,0
3.0672,3.07155,1641946879791,0
3.07253,3.06064,1641946879806,0
3.07169,3.04698,1641946879821,0
3.07533,3.03706,1641946879836,0
3.07529,3.05063,1641946879851,0
3.0739,3.05875,1641946879866,0
3.07149,3.06734,1641946879881,0
3.07629,3.05794,1641946879897,0
3.07861,3.05389,1641946879912,0
3.08592,3.05026,1641946879927,0
3.08035,3.04083,1641946879942,0
3.08205,3.03683,1641946879957,0
3.07913,3.03477,1641946879972,0
3.08298,3.0439,1641946879988,0
3.09447,3.05225,1641946880003,0
3.09058,3.04848,1641946880018,0
3.09187,3.05389,1641946880033,0
3.08324,3.05333,1641946880049,0
3.07866,3.05745,1641946880064,0
3.08153,3.05373,1641946880079,0
3.07297,3.05899,1641946880094,0
3.07901,3.04678,1641946880109,0
3.07712,3.04871,1641946880124,0
3.07886,3.03552,1641946880140,0
3.06276,3.02715,1641946880155,0
3.05672,3.01784,1641946880170,0
3.05292,3.00186,1641946880185,0
3.04517,3.02933,1641946880200,0
3.03964,3.09238,1641946880215,0
0.0,3.09349,1641946880230,0
2.98145,3.08614,1641946880246,0
3.00519,3.09004,1641946880261,0
3.04309,3.11028,1641946880276,0
3.05722,3.03537,1641946880291,0
3.06638,3.01584,1641946880306,0
3.06741,3.01364,1641946880321,0
3.0759,3.00995,1641946880337,0
3.06175,0.0,1641946880352,0
3.05933,2.9025,1641946880367,0
3.04024,2.92654,1641946880382,0
3.04443,2.94125,1641946880397,0
3.04642,2.93462,1641946880412,0
3.0511,2.90871,1641946880428,0
3.05933,2.90904,1641946880443,0
3.05501,2.8972,1641946880458,0
3.04448,2.90601,1641946880473,0
3.02971,2.90332,1641946880488,0
3.02626,2.9007,1641946880504,0
3.02597,2.8983,1641946880519,0
3.01985,2.90031,1641946880534,0
3.01721,2.8882,1641946880549,0
2.99591,2.8766,1641946880564,0
2.99828,2.89389,1641946880579,0
2.99748,2.89684,1641946880594,0
2.98827,2.89941,1641946880610,0
2.98703,2.89275,1641946880625,0
2.97963,2.89705,1641946880640,0
2.98018,2.88065,1641946880655,0
2.96771,2.91667,1641946880670,0
2.96333,2.90051,1641946880685,0
2.95297,2.96117,1641946880701,0
2.92065,2.95512,1641946880716,0
2.92424,2.96465,1641946880731,0
2.90666,2.93335,1641946880746,0
2.90881,2.92371,1641946880761,0
2.88069,2.92104,1641946880776,0
2.8849,2.92542,1641946880792,0
2.8763,2.93987,1641946880807,0
2.89661,2.94746,1641946880822,0
2.88525,2.95291,1641946880837,0
2.88068,2.93784,1641946880852,0
2.85754,2.92162,1641946880868,0
2.85625,2.90192,1641946880883,0
2.85619,2.90881,1641946880898,0
2.86314,2.92064,1641946880913,0
2.86803,2.95804,1641946880929,0
2.87289,2.96063,1641946880944,0
2.88432,2.96278,1641946880959,0
2.88927,2.94859,1641946880974,0
2.88538,2.95547,1641946880989,0
2.87749,2.95757,1641946881004,0
2.87717,2.9738,1641946881019,0
2.88281,2.96805,1641946881034,0
2.8889,2.96494,1641946881050,0
2.8976,2.95932,1641946881065,0
2.89923,2.97937,1641946881080,0
2.89828,2.98962,1641946881095,0
2.89552,2.98882,1641946881110,0
2.89497,2.97934,1641946881126,0
2.91112,2.99078,1641946881141,0
2.92149,3.00711,1641946881156,0
2.92126,3.02988,1641946881171,0
2.91145,3.01788,1641946881186,0
2.91881,3.00822,1641946881201,0
2.94202,3.00644,1641946881217,0
2.94345,3.00772,1641946881232,0
2.94533,3.03969,1641946881247,0
2.95119,3.03975,1641946881262,0
2.95601,3.04601,1641946881277,0
2.9631,3.04382,1641946881292,0
2.96188,3.04393,1641946881307,0
2.97064,3.04634,1641946881323,0
2.96494,3.0648,1641946881338,0
2.9776,3.06523,1641946881353,0
2.98035,3.08943,1641946881368,0
2.99773,3.08826,1641946881383,0
3.00471,3.09288,1641946881399,0
3.01022,3.0925,1641946881414,0
3.00267,3.10724,1641946881429,0
3.00407,3.11418,1641946881444,0
3.0117,3.10535,1641946881459,0
3.04637,3.11151,1641946881474,0
3.05386,3.11789,1641946881489,0
3.05479,3.13974,1641946881505,0
3.05972,3.14543,1641946881520,0
3.05853,3.15956,1641946881535,0
3.05966,3.1675,1641946881550,0
3.05186,3.18495,1641946881565,0
3.06102,3.17752,1641946881580,0
3.06834,3.1758,1641946881595,0
3.08377,3.17473,1641946881610,0
3.0784,3.17915,1641946881626,0
3.08632,3.18658,1641946881641,0
3.08347,3.19983,1641946881656,0
3.09705,3.20441,1641946881671,0
3.09282,3.20467,1641946881686,0
3.10815,3.1985,1641946881701,0
3.11502,3.2058,1641946881717,0
3.11632,3.22211,1641946881732,0
3.11378,3.23738,1641946881747,0
3.12019,3.24184,1641946881762,0
3.12968,3.23531,1641946881777,0
3.14851,3.23819,1641946881793,0
3.14114,3.23354,1641946881808,0
3.13394,3.24039,1641946881823,0
3.13066,3.23495,1641946881838,0
3.12999,3.24673,1641946881853,0
3.14299,3.24321,1641946881868,0
3.15025,3.26709,1641946881883,0
3.15573,3.25673,1641946881899,0
3.14288,3.25845,1641946881914,0
3.13449,3.25665,1641946881929,0
3.13109,3.25441,1641946881944,0
3.14049,3.25278,1641946881959,0
3.14272,3.23528,1641946881974,0
3.13879,3.23758,1641946881989,0
3.12689,3.22041,1641946882005,0
3.10181,3.21097,1641946882020,0
3.09488,3.20541,1641946882035,0
3.09001,3.21353,1641946882050,0
3.09091,3.21457,1641946882065,0
3.09383,3.21176,1641946882080,0
3.09933,3.20203,1641946882096,0
3.09456,3.18222,1641946882111,0
3.09711,3.17747,1641946882126,0
3.09656,3.18272,1641946882141,0
3.10066,3.19017,1641946882156,0
3.10037,3.19658,1641946882172,0
3.10384,3.20116,1641946882187,0
3.10342,3.19122,1641946882202,0
3.09425,3.18161,1641946882217,0
3.08887,3.1716,1641946882232,0
3.08714,3.20789,1641946882247,0
3.09863,3.20564,1641946882263,0
3.09999,3.21802,1641946882278,0
3.10315,3.19321,1641946882293,0
3.08829,3.19008,1641946882308,0
3.08578,3.17703,1641946882323,0
3.09489,3.1747,1641946882338,0
3.09999,3.1953,1641946882354,0
3.0999,3.20215,1641946882369,0
3.09213,3.20737,1641946882384,0
3.09572,3.20776,1641946882399,0
3.09839,3.20909,1641946882414,0
3.09779,3.22636,1641946882429,0
3.10487,3.2256,1641946882445,0
3.10345,3.22441,1641946882460,0
3.10339,3.22438,1641946882475,0
3.10013,3.2184,1641946882490,0
3.10555,3.21877,1641946882505,0
3.10268,3.21313,1641946882520,0
3.09639,3.21585,1641946882535,0
3.08766,3.22443,1641946882551,0
3.08951,3.22556,1641946882566,0
3.10072,3.22932,1641946882581,0
3.10948,3.2256,1641946882596,0
3.13663,3.24738,1641946882611,0
3.13757,3.24529,1641946882626,0
3.14268,3.25313,1641946882642,0
3.12988,3.25575,1641946882657,0
3.12502,3.25557,1641946882672,0
3.12859,3.24409,1641946882687,0
3.13374,3.23608,1641946882702,0
3.13477,3.24387,1641946882718,0
3.12631,3.24718,1641946882733,0
3.12015,3.21849,1641946882748,0
3.12312,3.21237,1641946882763,0
3.13263,3.20798,1641946882778,0
3.13618,3.20354,1641946882794,0
3.12817,3.19275,1641946882809,0
3.11496,3.1945,1641946882824,0
3.11476,3.21808,1641946882839,0
3.12329,3.21777,1641946882854,0
3.11949,3.21834,1641946882869,0
3.13263,3.21867,1641946882884,0
3.12915,3.22603,1641946882899,0
3.13374,3.21925,1641946882915,0
3.12219,3.2252,1641946882930,0
3.12488,3.23705,1641946882945,0
3.13597,3.25256,1641946882963,0
3.15057,3.26736,1641946882979,0
3.15552,3.25574,1641946882994,0
3.13884,3.24585,1641946883009,0
3.1232,3.23329,1641946883024,0
3.11954,3.23593,1641946883039,0
3.12373,3.24802,1641946883054,0
3.14145,3.24829,1641946883070,0
3.14941,3.24512,1641946883085,0
3.15616,3.22961,1641946883100,0
3.14682,3.2469,1641946883115,0
3.14209,3.25374,1641946883130,0
3.14616,3.26204,1641946883145,0
3.15021,3.26103,1641946883161,0
3.15129,3.25458,1641946883176,0
3.15456,3.25519,1641946883191,0
3.13661,3.22202,1641946883206,0
3.13344,3.22882,1641946883221,0
3.12206,3.23109,1641946883236,0
3.12666,3.24373,1641946883252,0
3.11932,3.24271,1641946883267,0
3.12762,3.23695,1641946883282,0
3.12764,3.23801,1641946883297,0
3.14006,3.2347,1641946883312,0
3.1315,3.23711,1641946883327,0
3.15901,3.25394,1641946883343,0
3.15834,3.25514,1641946883358,0
3.1638,3.25266,1641946883373,0
3.14041,3.26297,1641946883388,0
3.1338,3.26485,1641946883403,0
3.12601,3.27809,1641946883418,0
3.13007,3.25887,1641946883434,0
3.12762,3.25932,1641946883449,0
3.13321,3.25311,1641946883464,0
3.13348,3.24388,1641946883479,0
3.12737,3.23836,1641946883494,0
3.13481,3.25002,1641946883509,0
3.1465,3.26662,1641946883525,0
3.15283,3.26186,1641946883540,0
3.15166,3.26891,1641946883555,0
3.13135,3.25746,1641946883570,0
3.12192,3.25748,1641946883585,0
3.12138,3.24184,1641946883600,0
3.12488,3.23524,1641946883615,0
3.12178,3.23204,1641946883631,0
3129,3.23451,1641946883646,0
3.12675,3.22755,1641946883661,0
3.13448,3.23981,1641946883676,0
3.12654,3.23337,1641946883691,0
3.12865,3.24551,1641946883706,0
3.1259,3.24913,1641946883721,0
3.12628,3.25754,1641946883737,0
3.12772,3.25027,1641946883752,0
3.12822,3.25169,1641946883767,0
3.12888,3.2516,1641946883782,0
3.13181,3.2596,1641946883797,0
3.14175,3.24904,1641946883812,0
3.14236,3.25035,1641946883828,0
3.15654,3.24577,1641946883843,0
3.1617,3.24419,1641946883858,0
3.17239,3.2563,1641946883873,0
3.17715,3.25877,1641946883888,0
3.18381,3.27408,1641946883906,0
3.17186,3.27637,1641946883921,0
3.1749,0.0,1641946883936,0
3.17404,3.34094,1641946883951,0
3.18214,3.33995,1641946883966,0
3.18951,0.0,1641946883981,0
3.1927,3.33875,1641946883997,0
3.19095,3.33064,1641946884012,0
3.18547,0.0,1641946884027,0
3.18654,3.35411,1641946884042,0
3.19464,3.38309,1641946884057,0
3.18855,0.0,1641946884073,0
3.19266,3.36856,1641946884088,0
3.1937,3.36194,1641946884103,0
3.20787,0.0,1641946884118,0
3.20158,3351,1641946884133,0
3.19263,3.32819,1641946884148,0
3.17307,0.0,1641946884164,0
3.17447,3.3333,1641946884179,0
3.17706,3.33063,1641946884194,0
3.17282,3.27373,1641946884209,0
3.17351,3.25856,1641946884224,0
3.17027,3.25816,1641946884239,0
3.1669,3.25948,1641946884255,0
3.16557,3.27237,1641946884270,0
3.15979,3.2612,1641946884285,0
3.15576,3.24678,1641946884300,0
3.14774,3.24234,1641946884315,0
3.14758,3.25206,1641946884330,0
3.12959,3.25208,1641946884345,0
3.13368,3.2412,1641946884361,0
3.12885,3.22888,1641946884376,0
3.13608,3.23088,1641946884391,0
3.13658,3.23557,1641946884406,0
3.14166,3.2356,1641946884421,0
3.15088,3.22102,1641946884437,0
3.14687,3.21533,1641946884452,0
3.1432,3.22525,1641946884467,0
3.13248,3.24475,1641946884482,0
3.13261,3.25638,1641946884497,0
3.13588,3.24049,1641946884512,0
3.13879,3.23172,1641946884528,0
3.13777,3.22708,1641946884543,0
3.13811,3.22438,1641946884558,0
3.13766,3.21855,1641946884573,0
3.1337,3.22054,1641946884589,0
3.12733,3.21754,1641946884604,0
3.1205,3.20821,1641946884619,0
3.11377,3.20284,1641946884634,0
3.11461,3.20235,1641946884649,0
3.11787,3.20998,1641946884664,0
3.11519,3.21573,1641946884680,0
3.11276,3.21582,1641946884695,0
3.10837,3.20711,1641946884710,0
3.11646,3.18858,1641946884725,0
3.11507,3.1862,1641946884740,0
3.11015,3.19298,1641946884755,0
3.11154,3.20242,1641946884771,0
3.11288,3.20715,1641946884786,0
3.10805,3.21341,1641946884801,0
3.10335,3.21849,1641946884816,0
3.10263,3.22795,1641946884831,0
3.10301,3.22647,1641946884846,0
3.10179,3.22739,1641946884861,0
3.11063,3.22513,1641946884877,0
3.13048,3.23643,1641946884892,0
3.13837,3.23848,1641946884907,0
3.13701,3.23198,1641946884922,0
3.12079,3.18938,1641946884937,0
3.12239,3.18214,1641946884953,0
3.12579,3.18486,1641946884968,0
3.13747,3.23674,1641946884983,0
3.13719,3.24257,1641946884998,0
3.13835,3.24541,1641946885014,0
3.14534,3.20569,1641946885029,0
3.15048,3211,1641946885044,0
3.14655,3.22998,1641946885059,0
3.15613,3.28346,1641946885074,0
3.15889,3.27467,1641946885090,0
3.15935,3.25644,1641946885105,0
3.1525,3.24683,1641946885120,0
3.14948,3.25435,1641946885135,0
3.15617,3.2623,1641946885150,0
3.16078,3.24435,1641946885165,0
3.16859,3.23975,1641946885180,0
3.16513,3.24165,1641946885196,0
3.16322,3.24347,1641946885211,0
3.15994,3.24541,1641946885226,0
